epoch,lr,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_precision,val_precision,train_recall,val_recall,train_dice_c1,val_dice_c1,train_iou_c1,val_iou_c1,train_recall_c1,val_recall_c1,train_precision_c1,val_precision_c1,train_dice_c2,val_dice_c2,train_iou_c2,val_iou_c2,train_recall_c2,val_recall_c2,train_precision_c2,val_precision_c2,train_dice_c3,val_dice_c3,train_iou_c3,val_iou_c3,train_recall_c3,val_recall_c3,train_precision_c3,val_precision_c3
44,0.0007,0.5695809313229152,0.6490505576133728,0.5622461044921987,0.47609476617620955,0.4012042346198088,0.3320847060158182,0.507321473898783,0.44203346675137306,0.7227472217739244,0.5668182961161874,0.6123807982308984,0.6843460670229393,0.44199446935518427,0.5210655980419386,0.6213859116605707,0.654413163008006,0.6211627525710166,0.7173210053171827,0.5844790263341955,0.48441248991364166,0.42153757669261527,0.3203025966307364,0.732764112366179,0.5495946746351285,0.5162574674241089,0.4330958011871511,0.48987848891150226,0.259525741592048,0.3400806578116267,0.1548859233747795,0.8140916412950236,0.4964470507054279,0.3845442017012237,0.17568359374978554
45,0.0007,0.5345336760793413,0.6551780104637146,0.5718625500209621,0.4903738824804814,0.4116557087856328,0.34170992008810247,0.5227911865975693,0.4402116755878845,0.6877574831310606,0.5585194979636245,0.5470643409520668,0.6663595198413539,0.380136629365721,0.5036900716535412,0.6282806371896456,0.7325467823936129,0.48986542949536827,0.6160838720122821,0.5990027504044176,0.49414865969330996,0.42925860111803676,0.3287195320553705,0.6754848604690666,0.6033083655170596,0.5818719290076956,0.41843842959241184,0.569520558706402,0.31061346790678024,0.4255718958731405,0.19272015655539584,0.7595069517344689,0.33970334598020113,0.49663620128964414,0.2861127251589596
46,0.0007,0.5288015689168658,0.6050839900970459,0.6023301746023878,0.5147769485713383,0.4347770582654004,0.3666341393406006,0.5286989837158413,0.4577237353288266,0.7299097926869567,0.6395478023800678,0.5813456319591479,0.7089923243201426,0.4104144819827464,0.552662007812544,0.66893798517031,0.7865034398303279,0.516045284016003,0.648647260011783,0.6207584562952801,0.5126323287961846,0.4513825004710486,0.34512171787550927,0.7080151991391417,0.5200668386469297,0.5767821323230538,0.5054081149055675,0.6048864355527351,0.3227061925976878,0.44253419234240643,0.20211869233374857,0.8127761937514184,0.6120731286629456,0.49326953480846764,0.2191158310691293
47,0.0007,0.5153893215315682,0.6691262483596802,0.5857112388001928,0.47105152863600863,0.4220827666573637,0.3331499143244439,0.5415267638700233,0.4518305834570065,0.6750612355742223,0.5012200319054887,0.5282083054982981,0.7065131102490625,0.3701764869574158,0.5489849363693569,0.6383875374000099,0.7523898842050748,0.47105932770998343,0.6672207381002013,0.5758743898421298,0.49073632047075993,0.4059277484420578,0.32567269080496775,0.6017386357567702,0.4717255409362947,0.5795444467900709,0.5124029567156442,0.6530510210601503,0.21590515518820314,0.49014406457261767,0.1247921157990071,0.785057533565887,0.2795446705750964,0.5739765171100157,0.1758680555551739
48,0.0007,0.48960925340652467,0.6228844165802002,0.5734747552661814,0.49010595007928,0.4106133010156255,0.3375138535666826,0.5329551154200897,0.47335932378769197,0.6585044942552545,0.5254246226569688,0.5167246331240608,0.6416082548199443,0.3488655863438191,0.4731827099598718,0.6095892093333931,0.5877214612499969,0.45543595846577756,0.7063873329209274,0.5735155027959525,0.4783263992787395,0.40624757502179254,0.31504484020087803,0.5909924548846652,0.5627504060324853,0.596904104446467,0.4160296787129411,0.6301841298785309,0.3503831961391564,0.47672674168126505,0.224314010539298,0.7749318185477044,0.4258020006884243,0.5465252833480244,0.2976609597292075
49,0.0007,0.5201815468924386,0.643250024318695,0.5651113583516084,0.4683689741649065,0.41273559856886505,0.3165181392834384,0.5202632072746418,0.5099302444012427,0.686842017692456,0.509205746145653,0.5310570249385468,0.5979169528886129,0.3703278321936542,0.42805713779773236,0.538610691657383,0.5198811027222374,0.5278180356266255,0.7036334523311747,0.5899269959085977,0.4673066138419519,0.43366526121340354,0.3057182997057181,0.7588954163623672,0.7464046420971339,0.5407414756443287,0.3402047472002374,0.5743500542076814,0.3398833557641546,0.43421370229953754,0.2157789803468648,0.7630199450576175,0.2613314936175877,0.4922301105529711,0.48595253367231594
50,0.0007,0.5009905627795628,0.6074691414833069,0.5674812398575072,0.48406109575193157,0.4049548331719401,0.33404808100254707,0.5066414038167774,0.43034741462882037,0.697128444785293,0.5764494798715429,0.5370722703293476,0.6472090057088262,0.3734081712172053,0.4818893236601977,0.5888387066635774,0.6475087469195,0.50645685353043,0.6483407283924936,0.5683723681197755,0.47236171825195383,0.402555364367802,0.31030329529804795,0.7668643608597949,0.6626606654457984,0.48402116845212506,0.36702093473234226,0.5969990811233987,0.33261256329501493,0.43890096393081285,0.2099516240493954,0.7356822668325066,0.4191790272493302,0.5294461894677771,0.27568058076162505
51,0.0007,0.5637602908270699,0.5995847582817078,0.5415576727043916,0.487060356495977,0.3843321559195918,0.3395503754675296,0.48533140609716036,0.428780347641674,0.6620537349317074,0.5859768945278173,0.526782659022691,0.6736067487596172,0.3685333973404334,0.5117459359270644,0.6773253047523045,0.6856284227168609,0.44820009700329505,0.6632060594865631,0.6340310737275128,0.47994241888820066,0.4657831830179174,0.31647529529124724,0.6975012534743702,0.6398772867390722,0.6017834214300571,0.3843995044825243,0.46385928536297083,0.30763190184011335,0.31867988740042474,0.19042989518427703,0.6113346465684478,0.43242497412751835,0.40601069985812904,0.2387354789559346
52,0.0007,0.5184359431266785,0.6293904304504394,0.5431857694392752,0.4490919261920042,0.3846944371708527,0.3078379000200868,0.49781525585155606,0.3838687568354123,0.6409914421938939,0.6118063996447098,0.5636367587745892,0.640105038036521,0.3972622486974657,0.4755100861558602,0.6565243313173599,0.6378245066221181,0.5024638688898583,0.6486798894095579,0.5249210902942447,0.4738187330700552,0.35775093381565,0.31140545037153683,0.5425458702331487,0.7665495043176374,0.522485650535995,0.3429468650297986,0.5409994592489916,0.23335200746943663,0.3990701289994425,0.13659816353286336,0.7239041250311733,0.4310451879943738,0.4684962481288149,0.15997951606688007
53,0.0007,0.4420941472053528,0.5382134914398193,0.624205895018689,0.5580036344241132,0.45865370945675843,0.40227340710555554,0.5754174569299266,0.5264136055258397,0.7060714683702008,0.5997057903267204,0.5917410204105208,0.6915508535377287,0.4227258978326396,0.5302812760011762,0.6068617702013671,0.6816766059713838,0.5879881911976833,0.7025714032814413,0.60913807542938,0.5458515403994971,0.44473462790323354,0.37630741511195487,0.7293576608517106,0.6254090299294128,0.5465781054998148,0.48426226061490174,0.671738589216166,0.43660850933511386,0.5085006026344022,0.3002315302035356,0.7819949740575248,0.49203173507936515,0.5916860740922818,0.3924071526811763
54,0.0007,0.4121591065611158,0.5583043932914734,0.6155523510009141,0.536397913585409,0.45323351609317536,0.3833635921153301,0.5666200862260606,0.52644424249263,0.700200208157727,0.5639664089418688,0.5288869761665298,0.7054916313799712,0.36497995209364775,0.5458863687170068,0.6734423054116111,0.6948708055493953,0.4501905266746092,0.7164790054968042,0.6066339287283544,0.5177546103562554,0.43821585416088954,0.3498842699357895,0.6752488325853833,0.48733542369259497,0.561290556791262,0.5523030704474803,0.7111361481078581,0.3859474990200001,0.5565047420249888,0.2543201376931939,0.7519094864761872,0.5096929975836162,0.6883791752123106,0.31055065153360545
55,0.0007,0.4340936643736703,0.5445920348167419,0.6055575504182023,0.5278557107985778,0.43981795396096995,0.37367191372378594,0.5506955525769516,0.4823111233573909,0.7082033174788069,0.6237554020637336,0.5320407495597994,0.6782002601841387,0.36423605853435237,0.5149359673740619,0.6456329420913282,0.630289090210303,0.4616544762125388,0.7340831152086146,0.5989687006597719,0.5199509780086354,0.4307889769259057,0.35222109584264577,0.6980645266712765,0.7031364812811317,0.5527486571573946,0.41254208845427526,0.6856632010350352,0.3854158942029596,0.5244288264226518,0.25385867795465017,0.7809124836738163,0.537840634699766,0.6376835243609217,0.30030816640928293
56,0.0007,0.4180273243359157,0.640105140209198,0.6301346854238645,0.46635533327136497,0.46610371647447063,0.323093362986547,0.5943914063805129,0.4612515494874439,0.6892208660153281,0.5108986764865743,0.5747022733850707,0.6578464391161293,0.40790232520256287,0.4923379085934563,0.6449740000997304,0.6066301893890901,0.5284630344828833,0.7191300003879342,0.6183227448558063,0.5010623897750583,0.4515570809762658,0.3356569284016477,0.6094152204021489,0.7152345189261374,0.6400088907010438,0.3856652687968028,0.6973790380307161,0.24015717092290734,0.5388517432445834,0.14128525196453703,0.813273377544105,0.21083132114449524,0.6147022939576118,0.27895937927759484
57,0.0007,0.48865231786455426,0.5123789310455322,0.5490954848920286,0.5231663412066412,0.3877013150056729,0.367308616250062,0.4848457488833084,0.44572245757173834,0.6588490039927283,0.6887632249722786,0.5111668678418554,0.6405118466926001,0.34763520509428697,0.47455539008639563,0.5867638073801084,0.6359058883089815,0.4605340055161233,0.6492424108789644,0.5786582861216184,0.5049357014452109,0.41521437464560623,0.33888743979630126,0.7681843692667599,0.7711219721913634,0.48305293895097207,0.37538203460863423,0.557461300712612,0.4240514754821122,0.40025436527712555,0.2884830188674891,0.6215988353313161,0.659261814416491,0.5109503021828299,0.31254292722761645
58,0.0007,0.4856694493974958,0.6124119639396668,0.5848302872398715,0.47054740460773736,0.41771477875403473,0.3240105135748253,0.5455552852842707,0.42910865797020425,0.6656492594148993,0.5652190826812525,0.5627208513670804,0.6349158282161724,0.39321985941427484,0.46962063026594963,0.5907317081647977,0.6270456477078565,0.5486540971833748,0.6460806661751878,0.626662543457401,0.4995869584080637,0.4578525092519247,0.3348108274885357,0.7270011454823438,0.7898948014406915,0.560411581365705,0.36566549873227233,0.5651074668951329,0.2771394271989759,0.40207196759590447,0.1676000829699905,0.6792149245975564,0.27871679889520967,0.527600177303732,0.2755798090031529
59,0.0007,0.48496127639498027,0.5387947797775269,0.5891351806582583,0.5164359545039787,0.42516179963821293,0.3630529649022366,0.5485167091876727,0.44320012486602417,0.6679797250651146,0.6502493151811544,0.5555375090606505,0.6536924537429213,0.38644110932013503,0.4906336434698463,0.6396578128747603,0.6761773121634467,0.5022588869057856,0.6391911594983634,0.6091954270601251,0.52257245756136,0.44315175152255315,0.35529394798701047,0.6684226443280517,0.7428010576660867,0.5998064495025757,0.4031188684733343,0.6026726058539993,0.37304295220765504,0.4458925380719506,0.2432313032498529,0.6958587179925321,0.5317695757139298,0.543484791154657,0.2872903466263748
60,0.0007,0.457673066002982,0.5379301190376282,0.5547595398602616,0.5056984859294401,0.3954550880613531,0.35416665270970005,0.4923885049085857,0.4407734170994855,0.6623173275282375,0.6651486761992216,0.4652124837310936,0.6640906624772318,0.30681864018394034,0.5009059014491818,0.6169686301751285,0.6389730890264229,0.3806622395138558,0.6930087776918549,0.5965438613742458,0.5065098825885523,0.42879666469537525,0.34045739517654766,0.6990052015206875,0.7162521737921466,0.542591130611605,0.39178907790688006,0.6025222744754455,0.3464949127225366,0.45074995930474393,0.22113666150337047,0.6709781508888965,0.6402207657790956,0.5539121446002961,0.23752239569972164
61,0.0007,0.4011635184288025,0.49560592174530027,0.6211095498567932,0.5560219803033496,0.45762512001819655,0.4011239470725563,0.5839107297811891,0.5341988703291357,0.7008754794331475,0.5927378017468566,0.5420542509812023,0.6932913842774227,0.3751076740520348,0.5324395795758817,0.556974782358052,0.6520151220785202,0.5526143706049753,0.7402540820668722,0.6189782622216425,0.5269736798124421,0.45125027382621025,0.36001317287570467,0.7516138749721428,0.5800789316634163,0.5556687668531246,0.48286026621770545,0.702296136367535,0.44780087682018416,0.5465174121763445,0.31091908876608226,0.794037780969248,0.5461193514986337,0.643449051885467,0.37948226270282964
62,0.0007,0.45168752840587073,0.5261047959327698,0.6125754962419823,0.5324284448486026,0.4507241096448088,0.37884933181168484,0.5913497073289017,0.4929060620986362,0.677893423760736,0.5899242871107802,0.5790075110232937,0.6791537433471729,0.4120916461861037,0.5182187595010362,0.6413612953091609,0.7488171042675623,0.5331152693660549,0.6262160639300985,0.641627750065732,0.5200577549232616,0.4788455277709948,0.3533719709773824,0.7017696195025985,0.6359954259174344,0.6262495482371275,0.44038986239687383,0.6170912276369209,0.3980738362753735,0.46123515497732775,0.2649572649566359,0.6905493564704484,0.384960331147344,0.6146843043835224,0.4121122599689361
63,0.0007,0.48470620598111835,0.5651550412178039,0.5260135566202769,0.47450674346019855,0.37611881509599854,0.3221418589715454,0.4648611340055126,0.4236461689637671,0.6873278649280814,0.6038082593386453,0.5082610058198628,0.5638459305420613,0.3456089705731295,0.4009814798601436,0.5879357174843655,0.7423141268015212,0.46369990907373093,0.4695436683557975,0.5131084441602085,0.49351308675067757,0.3675777988884796,0.3280314191767109,0.7285280326866048,0.752587712271043,0.4487835137657188,0.3671307590297502,0.5566712198807596,0.3661612130878568,0.41516967582638653,0.23741267787778159,0.7455198446132741,0.3165229389433718,0.48209997917708813,0.43426407950575363
64,0.0007,0.35904316902160643,0.5157084226608276,0.6737000829335825,0.5228974028331599,0.5154645565018688,0.36772414770999196,0.6406284955856277,0.4656722401429789,0.7300921673724172,0.6022856845366015,0.6150254969991895,0.6451865475691527,0.45286709349603177,0.481600809528632,0.7254780921474965,0.7417945995645706,0.5510239226844208,0.5781334229880627,0.6520973769960211,0.5096464880106623,0.4850419972358325,0.34244176067495824,0.699339155522226,0.6180117469063826,0.6242088964034196,0.4336276494039694,0.7539773748055364,0.41385917291966495,0.608484578773742,0.27912987292638564,0.7654592544475295,0.4470507071388512,0.7466526676690431,0.3852556480369047
65,0.0007,0.4068758862359183,0.5267791271209716,0.5821985406172427,0.5205841057970836,0.4289454464524012,0.36613722123576387,0.5294651755393367,0.48944012184939817,0.6746514457623657,0.5692584186946952,0.477064541169851,0.6658880132562169,0.3172551784613271,0.5011877072595611,0.6530818189564839,0.6435143772097655,0.38289957665184243,0.6902763576128567,0.5972227287189794,0.5054793866179721,0.4304812542884834,0.3390360927741192,0.660904968672895,0.6356993059196069,0.5572107139687,0.41959045917699517,0.6723083519628981,0.39038491751706145,0.539099906607393,0.2581878636736114,0.7099675496577178,0.4285615729547134,0.6482852359974678,0.3584535487583426
66,0.0007,0.4387227714061737,0.4463542938232422,0.5896434267147053,0.5671925804918901,0.4268321515625578,0.4106638522874822,0.5331196109360982,0.562845856883582,0.7033161967710502,0.6104355643042808,0.5220312899462484,0.6341486133708654,0.35689807640621496,0.4651091439118148,0.6257882465548017,0.5462933797914326,0.4558427482831583,0.7561013926684373,0.6374661099659487,0.5263841067451948,0.47430498443538277,0.35814358474906466,0.7420378172621576,0.7170933407190916,0.5963908368481586,0.4158374958377109,0.6094328802319183,0.5410450213596104,0.4492933938460758,0.4087388282015672,0.7421225264961909,0.5679199724023183,0.5471252476769779,0.5165986821445981
67,0.0007,0.36514471002987453,0.5112548232078552,0.6434115594823303,0.5354643857706489,0.48657694877745966,0.3810180116558152,0.6403366831175326,0.5216738874715544,0.677160960990454,0.5720650171930501,0.5334973576302139,0.6787686214097194,0.3660258627094075,0.5146997812352105,0.5295889835471536,0.6103758078933869,0.5542116910030233,0.7647693158010185,0.634633449393248,0.5247354267114653,0.4684091642859386,0.35911329215788196,0.7131129445846552,0.6151672947395428,0.5967603925686075,0.45849357679226516,0.7621038714235289,0.4028891091907621,0.625295819337033,0.2692409615743531,0.7887809548395531,0.49065194894622066,0.7700379657809666,0.3417587698213797
68,0.0007,0.3940190979412624,0.5333112716674805,0.570155600680063,0.5200728461428373,0.41524664691560664,0.3658789138029809,0.5184719679222333,0.5063359675668097,0.681220146326934,0.5774526511845,0.4445586032047568,0.6623970036156805,0.2883110360431707,0.49886578190520964,0.5122547634251458,0.6592178577178837,0.4087286324634172,0.6687277617101012,0.5735464937119149,0.5025986048773128,0.41089266859017565,0.3363337403661765,0.7518426025052539,0.7306771775891261,0.49032572371259864,0.3830801409925266,0.6923617051235167,0.3952229299355191,0.5465362361134735,0.26243721913755635,0.7795630730504017,0.34246291824649033,0.6563615475906839,0.4671999999978015
69,0.0007,0.42418561492647444,0.4727973699569702,0.578783864045607,0.5637059202326715,0.4212522422469269,0.4085888077568136,0.5422842527697197,0.5370245790760044,0.6493834759130049,0.6108506284237281,0.5003029059430724,0.6931174286609375,0.33568532699979997,0.5329912119094767,0.5936135320389703,0.6831573350488244,0.4367583515483693,0.7047630042221608,0.5524143311799268,0.5171061650801803,0.38405691246051304,0.3490049242207488,0.6469726340192621,0.6744721631939877,0.5068902739914833,0.41929269268214203,0.683634355013822,0.4808941669568968,0.5440144872804679,0.34377028714021535,0.7075642616807823,0.47492238702837214,0.6832041327693065,0.4870180403237106
70,0.0007,0.42106512784957884,0.4990210056304932,0.6019404535056749,0.5120059682010611,0.438490132081683,0.3570513953991379,0.5503083557412225,0.46881156296961846,0.6924769244388811,0.6337198804732918,0.5334554389051114,0.6055097368593931,0.36818752220883183,0.44173963465607297,0.6055913691877843,0.6937188894641118,0.48781333833341645,0.5518001124004548,0.6347135565147918,0.48323966716348693,0.47139881783314397,0.31900852841767946,0.7519049830431689,0.8092344739302314,0.5875844468336912,0.3445152658610746,0.6376523650971219,0.44726850058030365,0.47588405620307334,0.3104060231236612,0.7199344210856898,0.39820627802553227,0.5755272820565598,0.5101193106473261
71,0.0007,0.3482243580477578,0.47643771171569826,0.6437417128565794,0.5166140179451872,0.4893196103816993,0.36150300651839223,0.6233447591977055,0.4291765398689301,0.7001946738840518,0.6778661976893624,0.5285857223101164,0.5802202988965461,0.363536665066024,0.41800101190745986,0.6090757746938721,0.7472655408236808,0.49067936585573874,0.4906926734356373,0.6184797332104132,0.49664254015914333,0.4530799548531427,0.33077030273041796,0.7163216266744488,0.7564951771168794,0.5825332470776384,0.36969567809670134,0.7841596830492088,0.47297921477987226,0.6513422112259314,0.33573770491729893,0.7751866202838347,0.5298378751275272,0.7968216646597395,0.42714126807445185
72,0.0007,0.3572490998676845,0.5163570046424866,0.6075763465011065,0.5186814454714493,0.44970531521228524,0.36365052240673007,0.545674097371126,0.475864745781261,0.7192376508860211,0.5930334065980104,0.5067704349608793,0.6381902033468371,0.34905005163563657,0.47440625318549695,0.5895768693473468,0.728754870953441,0.4661249695868473,0.5768592667585902,0.5809170085451287,0.5092178533118525,0.4167093722333094,0.3421463053612718,0.7337260881706004,0.6684205471861642,0.5036647930526653,0.4113698912218569,0.735041595997311,0.4086362797556585,0.5833565217679099,0.2743990086734216,0.8344099951401164,0.38192480165442594,0.6672325294738657,0.4393650793633359
73,0.0007,0.40209543534687586,0.45946856737136843,0.5973622092660472,0.5661882451844246,0.44143915526585364,0.41087989881767345,0.5585490352042632,0.554239181344883,0.6835501061176505,0.5820187278260651,0.5260316864911762,0.6961998053840258,0.360200340323106,0.5350081985874421,0.6541781182615426,0.6911085865680461,0.4456976646641644,0.7016759257123055,0.5926156007162284,0.515931363736532,0.43231520806958607,0.34817156317667985,0.6986434826130087,0.5750579798024565,0.5630928742226476,0.4678831638753148,0.6734393405907372,0.48643356643271596,0.531801917404869,0.34945993468889863,0.6978287174784001,0.47988961710769273,0.6668565667259775,0.4931584544470288
74,0.0007,0.3358556262084416,0.45192775726318357,0.6369984095331869,0.5740952435612291,0.4831545575588123,0.41913684860956446,0.6142811160851867,0.5709613352524131,0.7019465291094,0.5804876742110344,0.5095474276105026,0.6927721547463533,0.34757141760374205,0.5306524546750294,0.5990610328455693,0.6703815776421672,0.45673717547507153,0.7167102132930391,0.6130486867328054,0.5165641867584736,0.4471173754895804,0.3492600176894397,0.7331045595470298,0.5641480196736091,0.5784057525555625,0.47706393729118407,0.7883991142562522,0.5129493891788605,0.6547748795831144,0.37749807346422426,0.7736739949356009,0.5069334253173269,0.8077004202249255,0.5191098551730162
75,0.0007,0.34566646814346313,0.4565332055091858,0.6359452342780214,0.5746805382410393,0.48265155295545836,0.4201557117239384,0.5949686430662782,0.5722609910067341,0.7147494148059743,0.5783057151602284,0.5477429081352212,0.7021173830713789,0.3806737496890988,0.5420693265953221,0.6143641302152818,0.7134521285341683,0.500364296969455,0.6914606478117595,0.622803363411589,0.5160587094781081,0.4677340439908376,0.34852333159001253,0.7875435259267217,0.5335726402665857,0.5440707226567157,0.5001088086860704,0.7372894312872542,0.5058655221736305,0.5995468651864392,0.3698744769864805,0.7423405882759196,0.4878923766799314,0.7404709095726639,0.525213516522372
76,0.0007,0.33020876135144916,0.42614474296569826,0.6435975644618324,0.5891627853064297,0.48476013813951063,0.4360313192690467,0.6007395421770619,0.5594349440137693,0.7166372842261851,0.6282694945841799,0.5486058342018489,0.6868584984632752,0.3787788178818234,0.5252715924046677,0.6650407923790895,0.6908803618913895,0.4742442196053777,0.6837295555529543,0.6193704814083464,0.5237815758140306,0.44966679491863953,0.3557717097080189,0.6518725589398412,0.6210409193795112,0.6211157709540739,0.4528923019304333,0.7628163777753019,0.5568482816419835,0.6258348016180694,0.4270506556944535,0.8329985013596249,0.5728872024816388,0.706858635971734,0.5416829745579202
77,0.0007,0.4019609638622829,0.5370541334152221,0.6446932031067929,0.5005292345090756,0.48865381543236186,0.3453328004763808,0.6150644812145468,0.5164379998679877,0.6963593032646107,0.5492856242555304,0.5878619516032142,0.6229201744407329,0.4186943154000595,0.45403300281708403,0.645258834488833,0.556845232567961,0.5502368891991076,0.7087886978337827,0.7043707435318493,0.48900811177092063,0.5478860501223388,0.32441183202745716,0.7796199980306937,0.7634504121901016,0.6482004359097612,0.35971517519033624,0.641846914185315,0.38965941731557313,0.49938108077468724,0.25755356658460116,0.6641990772743053,0.3275612280085286,0.6467561185347717,0.480810126579844
78,0.0007,0.3891364846910749,0.48381068706512453,0.6268427994616848,0.5650926951259538,0.46452103461717636,0.409973461571987,0.5801445729934325,0.5396404652658828,0.7168774754425354,0.5960835763106849,0.5958463562417973,0.7066008966991497,0.42553442759677185,0.5477254431379652,0.6438092501798757,0.7092202725970812,0.5647568482804086,0.7055856606076533,0.631827920092715,0.5446954059858752,0.46545621583777563,0.374945954635869,0.8255686111409227,0.6082474277060352,0.5203412608460194,0.4932680220487827,0.6528541220505418,0.4439817826928367,0.5025724604169814,0.3072489869421269,0.6812545650068079,0.4707830286289384,0.6553356098538694,0.42006771314121244
79,0.0007,0.392937410729272,0.509218406677246,0.6098063590138637,0.5188501189936437,0.44950132475807286,0.3688335417504914,0.5705351020146466,0.4552227421499789,0.7028754146960188,0.6739798168491345,0.5426111889155457,0.7065005392040952,0.38413460521828235,0.5476650023326902,0.7160409567060839,0.7096668747995469,0.4708800446839353,0.7037539476013682,0.6256053028741358,0.4994149777568179,0.46023655195350077,0.3343152977157754,0.6899713274899827,0.5978193160055815,0.5929399036117934,0.4295867409912854,0.6612025852519093,0.35063484002001805,0.5041328171024355,0.22452032520300863,0.7026139598919899,0.714453259742275,0.6477853577482113,0.23232753785728283
80,0.0007,0.48159625019345964,0.5212530732154846,0.5469020185781637,0.5057798366697825,0.38183860831501926,0.35184525507781933,0.5028100910809294,0.4756250679546615,0.6597883734375801,0.5834839926818414,0.5374097762277147,0.6531835835563438,0.3702253399042996,0.4861377624614063,0.6862967023079495,0.612461037499413,0.4529587334635305,0.70195429697162,0.5548016102679306,0.4786965741734029,0.38877789009050434,0.31550161618139844,0.5702799869590406,0.7356453041211447,0.5938639072053292,0.3549875101285519,0.5484946692388459,0.38545935227960104,0.38651259495025386,0.2538963865906532,0.7227884310457502,0.40234563642496596,0.46160763257392856,0.3699333967638124
81,0.0007,0.3575722447463444,0.4694163680076599,0.6387281159854327,0.5477025944978385,0.47922012532787417,0.39142507025106776,0.613398523162237,0.47893147044940193,0.6842910187681056,0.6623894628452668,0.5265752254687961,0.6738358891096399,0.3603506127411541,0.5107413544197297,0.5685890860680453,0.7100579482658597,0.49540289615914695,0.6490104714121718,0.6472931306817387,0.531557608670111,0.4807714958093724,0.36225558691410503,0.7639842487980738,0.6429607334766813,0.5735977118019204,0.45359015698808663,0.7423159918057631,0.43771428571376464,0.5965382674330961,0.30127826941936864,0.7202997214381976,0.6341497067932592,0.7711949615256435,0.33419378294794727
82,0.0007,0.36516042862619674,0.5055536508560181,0.6112601379751693,0.5064285513909154,0.4555301330406476,0.35147993614790335,0.5480508088547579,0.45154376806737345,0.7414259551131196,0.5915897316687974,0.49649287096616845,0.618444495002869,0.3380282033197773,0.4533799616561859,0.6134134835768595,0.692984015759351,0.4406710388571772,0.5715472155863761,0.6398338075531697,0.4885664392484811,0.47379120146991927,0.3233695580742208,0.7721582070317716,0.6438410605869446,0.560072258220603,0.3936362358562028,0.6974537354061698,0.4122747199213959,0.5547709943322461,0.2776902887133034,0.8387061747307276,0.43794411866009686,0.6434091294864932,0.3894478527595416
83,0.0007,0.3605116154466357,0.49951969385147094,0.6005447418720521,0.5259381673943779,0.4487098290056945,0.3709652510989395,0.5573622989654688,0.4927163623215381,0.700847481116043,0.5768310023031736,0.4376842761970882,0.6698576969865218,0.29428820082630874,0.5052119654429844,0.5530225195433182,0.6489146573073367,0.38168034167954534,0.6929619008365734,0.6260920478382205,0.4871369065330482,0.4609563944127479,0.32218378785442886,0.7904663550322805,0.6088636203868436,0.5330258032424671,0.4059951551384979,0.7378579015808474,0.4208198986635639,0.5908848917780269,0.2854999999994052,0.7590535687725302,0.47271472921534075,0.757380751974394,0.3791920309895429
84,0.0007,0.3650525748729706,0.46853702068328856,0.6144013871722799,0.5536410885827309,0.4590953415814122,0.39778898899432585,0.5723936862863632,0.5429415891463608,0.7056018837811238,0.5722133202781264,0.5495348903493784,0.686660446143673,0.37947717639661643,0.5235955311385877,0.5857073993920258,0.6547050028864182,0.5246017950496029,0.7219033341217531,0.6084092255863656,0.506675436826118,0.44766685310957977,0.3394413948911987,0.7160393090544196,0.5889442715059914,0.5688486593805787,0.44461529710850367,0.6852600455810961,0.46758738277840145,0.5501419952380404,0.3303300409531912,0.8150589428969258,0.4729906864419698,0.6237306044289082,0.46230613620882566
85,0.0007,0.40037878922053743,0.4135575771331787,0.5909586675711903,0.5781945981926015,0.43197518475104085,0.42562591656358656,0.5470658960448455,0.5595562719469704,0.670256398309604,0.6248256138943565,0.48398518011785346,0.6687035282105023,0.3295174668787359,0.5037721657320976,0.5780503387834199,0.6459708823127494,0.42784118519178016,0.6935298438484112,0.6000598462923228,0.4942873141928536,0.4305256978128419,0.32846222731654895,0.7286684722789192,0.6801789500586551,0.5213621407035438,0.3882182059414184,0.6888309763033948,0.5715929521744487,0.5358823895615447,0.44464335664211296,0.7040503838664727,0.5483270093116649,0.6919943622392125,0.5969207660510818
86,0.0007,0.37027743203299385,0.469873833656311,0.6082285503197337,0.5521758373940794,0.4481225369940765,0.39646684911261143,0.5749580193840735,0.5469135846634842,0.6941599885934008,0.58970310569609,0.5745406359523697,0.6778993525829259,0.4058853090906078,0.5147526861845605,0.5932432041393082,0.6922162115354428,0.5664120019280855,0.6657107329599973,0.5368965342735171,0.5039206162360097,0.376267146504919,0.3371657848709035,0.7209203121083577,0.670960025181685,0.48746313426103893,0.40349043871171575,0.7132484807333138,0.47470754336330234,0.5622151553867026,0.3374820762823703,0.7683164495325363,0.405933080371142,0.6709989219630962,0.5715395823187396
87,0.0007,0.3993432777268546,0.4735280990600586,0.5722122416406563,0.5535939727768253,0.4106693099096111,0.3988205951838083,0.5283330255459171,0.5218490002195598,0.6672000162093443,0.5951890521400652,0.5242787593205884,0.6958117726501795,0.36064406740186933,0.5360312002860067,0.6907747291135526,0.7539762553962182,0.4308802383908002,0.6486757934993697,0.5378012983250362,0.5133184940294429,0.37047448501078206,0.3457862338017572,0.628406187448555,0.5906112528709627,0.5041094003865771,0.454018202092195,0.6545566672763447,0.45165165165085386,0.5008893773161819,0.3146443514636607,0.6824191320659251,0.44097964815301494,0.650009437860374,0.46285300506711496
